1 1 
aeromesh
body_mesh 1 wing 219 
4910 0.4459411020684304 1.4982595322002759 0.07538963385264139 
4911 0.49780491490940787 1.4834734867347636 0.06929094347837114 
4989 0.9205620210829782 1.3820460625004682 -0.018001894373501956 
4991 0.9211619784991956 1.3584580650262894 -0.018559737727542804 
4992 0.9220194730771228 1.3384351468746827 -0.019132051864025723 
4995 0.92285980103855 1.3109322500650564 -0.01982678900447582 
4996 0.9212017041829257 1.2796700716793197 -0.0198798330039756 
4997 0.6086535637712849 1.4880184875838705 0.05254382848626863 
4998 0.6598310009079007 1.502513382405148 0.0434151221169709 
5040 0.5535660164828631 1.4823443680712742 0.06143170206509425 
5222 0.612844550303477 1.4265304588169012 0.05174776236097629 
5223 0.6663766517743237 1.4475588082505482 0.0419859343734765 
5224 0.8930757856747712 0.9795970289390905 -0.016577179084425457 
5241 0.889315137202271 1.2327257868280812 -0.011737294959039312 
5254 0.8926112787960065 1.0138936094954725 -0.015927644248898743 
5278 0.43822989070618895 1.441607966794931 0.07650402677863885 
5288 0.4920927143749767 1.4191382505864487 0.07025127284539942 
5315 0.8911648910169065 1.3144611092518264 -0.01102563009426166 
5318 0.889148821908027 1.275466782305954 -0.011058724705006776 
5319 0.552867338342856 1.4196130159180462 0.061612984652209844 
5368 0.8580012597676765 0.9760796067273863 -0.006681944799238841 
5371 0.6228980208059365 1.3631940271164629 0.04986591809525383 
5372 0.6783542216914895 1.3940493218030285 0.03944588589174114 
5373 0.8591801358970308 1.1111213356622596 -0.005230137678063861 
5374 0.861725792728492 1.065677416256607 -0.006524855183150408 
5375 0.8569926924263962 1.3823804290009511 -0.0010997396447525295 
5376 0.8941746621165754 1.346884147100511 -0.011351694872784396 
5377 0.8913187646467184 1.3814022907369141 -0.010068133058508738 
5378 0.8605436854734874 1.334776432978199 -0.002637930961989677 
5379 0.8546918444452855 1.2411270713989206 -0.0023387296206944406 
5380 0.864575896530204 1.199500777357291 -0.005505093940984366 
5381 0.42846586904432526 1.3850825694822413 0.07782968233102673 
5382 0.48524391701526065 1.3510500657661682 0.07138518611438374 
5398 0.3771755187800563 1.4144093523644727 0.08215582160198134 
