1 1 
aeromesh
body_mesh 1 wing 118 
298 0.9999999999999998 3.337068384961148 -2.375557790100873e-16 
299 0.9999999999999998 3.3170684574809552 -2.364043503204922e-16 
300 1.0 3.2970685295485316 -2.3525325000900577e-16 
301 0.9999999999999999 3.277068601158936 -2.341024895523186e-16 
302 1.0 3.257068672307642 -2.329520804333934e-16 
4378 0.9733522619959409 3.2570850294460287 0.005619322905580798 
4391 0.9733987552719311 3.277111066334573 0.005601057956782906 
4400 0.9730498854042646 3.297143086870541 0.0056643518035613145 
4412 0.9734515187901989 3.317085755815508 0.0055730499750543325 
4422 0.9732682625589255 3.3370453558800834 0.005602226397851014 
4435 0.9733740671861371 3.3570843666325656 0.005571974177783441 
5198 0.9456211795530901 3.2368544084996205 0.011256253684119342 
5199 0.9463162833420162 3.217066128193336 0.011135060821178294 
5573 0.945868223576035 3.2571758324861335 0.01118950988127339 
5578 0.9459824096196257 3.2774069759752233 0.011149419291700791 
5581 0.9452327532932949 3.2976581189262286 0.011280440483666263 
5583 0.946101508774604 3.317265946180944 0.011091807533481162 
5585 0.945630490303023 3.336938812400661 0.011168118976627285 
5588 0.945884055624543 3.357166661284719 0.01110094955462455 
5590 0.9458340640535795 3.3772891158068186 0.011093823576091547 
5775 0.9454457382186793 3.3974737221233693 0.011153138710305639 
5776 0.9459831492462328 3.417032586024782 0.011031247781518951 
5777 0.9451879884663889 3.436592491065288 0.011170699245606801 
5778 0.9453478450732604 3.456806469950703 0.011122486334857669 
5954 0.9173176658567739 3.377597800398529 0.016588240270043995 
5955 0.9173849452866191 3.3574207939386222 0.0166010165754735 
5966 0.9171578568121633 3.3362801831836753 0.01667079092850897 
5967 0.9180084045383836 3.317828401677067 0.016533095628267328 
5976 0.9166067236169037 3.299477657662759 0.016822393798838375 
5977 0.9177509744077813 3.278152938697265 0.016632558371709544 
6003 0.9175760923362943 3.2575012948164006 0.01669241601239438 
6004 0.9172439182988753 3.236036976691302 0.016783560805357107 
6311 0.9176916412687518 3.416880047929854 0.01646856786812484 
6312 0.9168531238449762 3.398706103725425 0.016649152490654108 
6331 0.9165350461137872 3.4563036176410082 0.016636498159431624 
6332 0.9163420139688906 3.4350493395704342 0.01669936377959504 
6424 0.9183848315779908 3.217152490127227 0.016590154379051182 
6778 0.8864871125716655 3.4560592546181 0.02214037353651349 
6779 0.8865896170107659 3.4300555716678134 0.022165485134193127 
6780 0.8883920546434878 3.4162549307801506 0.021864439113828217 
6781 0.887281748513741 3.402458264560789 0.02208734434391377 
6782 0.887063533150126 3.3770961707215608 0.02216930893096277 
6804 0.886578286141166 3.359236144564159 0.022287084247273933 
6805 0.8877417858949594 3.3330379351292105 0.022121252018814565 
6809 0.8890080343082618 3.3188640995562393 0.02191552356760599 
6810 0.8872118512560858 3.3047891431560448 0.02226539815064189 
6814 0.8885300393514775 3.278675796582597 0.022070477323248478 
6815 0.8882571848503883 3.2589217132797335 0.02215396318692344 
6895 0.8895734132026958 3.2175505948757195 0.021984381139194546 
6896 0.8875893995275428 3.202736355046334 0.02237325149350304 
6993 0.8879734011028895 3.23263276033543 0.02225104286566182 
7454 0.8580680181656622 3.415513552903431 0.027203924198600495 
7462 0.8553942246842143 3.462878647611984 0.02756383694402946 
7483 0.8588043027309155 3.321115022777894 0.027273140519302085 
7492 0.8597256717751436 3.218425975650967 0.027329805947837033 
7723 0.814100317591206 3.4530212630323187 0.03441352662282742 
7724 0.8210289663142815 3.3976415605940966 0.03343917346884451 
7731 0.8590586868477339 3.269951173585679 0.027336721207441177 
7732 0.8189214266209509 3.2282293509416835 0.03422602158312895 
7756 0.8164293924185388 3.1702998085104124 0.03479246564376973 
8025 0.8209832057389039 3.2854744528573736 0.03373633570726383 
8063 0.8552444308543159 3.3710834483537533 0.02778231250788981 
8064 0.8214473436425118 3.34164339611288 0.03351459979591862 
8168 0.7713132866719694 3.2285062880326505 0.04174291482357084 
8169 0.7683945458816845 3.1705123941808058 0.04237849057939937 
8293 0.7633431273565576 3.5046886428223085 0.0420389955803415 
8294 0.7660895851306311 3.451327841620633 0.04180507719942804 
8407 0.7707427865837143 3.3968701176140734 0.041286439743430874 
8444 0.7740142554329172 3.2855372277935446 0.0411482008278058 
8513 0.7728172960644449 3.341854768474095 0.04114950445154844 
8593 0.7157448315907168 3.172213015022463 0.04999642944446659 
8594 0.714070518952591 3.112725182071402 0.0504678410017886 
8595 0.7221193510674855 3.2884524444466665 0.048662706187837045 
8596 0.7189319624070554 3.2308699812422934 0.04932504940558258 
8605 0.7143052485385646 3.4471450331613216 0.04912728684262036 
8606 0.7193074220287522 3.3930172508187115 0.04865342801725688 
8628 0.718410902025551 3.3452740707563486 0.04895624252445714 
8685 0.7085470263557394 3.556083440185229 0.049484548031851386 
8729 0.7111101182543562 3.5024914668417337 0.049346367496969266 
8889 0.6529370203805945 3.5616339683794656 0.056392989504593816 
8914 0.6707271821034274 3.3725463865935272 0.05505958583308815 
9006 0.6578297193284548 3.115641455730637 0.05780517447424878 
9078 0.6637051721034117 3.2433861347080115 0.05649414626758826 
9079 0.6597272788170848 3.179026935839932 0.057276628703777144 
9082 0.6692014146837316 3.3072910540969085 0.05553108785049538 
9083 0.659956539512804 3.4378317567970753 0.05609364648573081 
9123 0.6555665256908147 3.500693825676693 0.05634586029933108 
9181 0.5969288471412268 3.501472995429416 0.06283184526445433 
9182 0.6007058493490107 3.439472146119523 0.06274395223243709 
9291 0.5938547586792724 3.557326683799115 0.06287389312873615 
9292 0.607456806975301 3.3749872309024105 0.062347889787716555 
9306 0.5988982957340163 3.1133488890152323 0.0645921957391193 
9382 0.6096350858183867 3.3092486928356313 0.062437731247380265 
9384 0.6026779597894898 3.2436939116448276 0.06351237737258475 
9385 0.6000642023323963 3.1779615619427113 0.06412867657566529 
9450 0.5481866353912392 3.3113942792306874 0.06850951645658594 
9533 0.5398533060061038 3.527522414440837 0.06807623619833429 
9534 0.541119546710283 3.4531179760792376 0.06836441034308144 
